customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C93,,,,,"[{'product_id': 'P50', 'price': 315}, {'product_id': 'P51', 'price': 1544}, {'product_id': 'P60', 'price': 1834}]",2019-01-21 13:22:00
C100,,,,,"[{'product_id': 'P25', 'price': 833}, {'product_id': 'P28', 'price': 887}, {'product_id': 'P27', 'price': 833}]",2019-01-21 17:49:00
C102,,,,,"[{'product_id': 'P08', 'price': 1999}, {'product_id': 'P07', 'price': 1100}]",2019-01-21 19:05:00
C120,,,,,"[{'product_id': 'P31', 'price': 520}, {'product_id': 'P33', 'price': 1649}, {'product_id': 'P32', 'price': 1909}]",2019-01-21 08:38:00
C137,,,,,"[{'product_id': 'P24', 'price': 1252}, {'product_id': 'P29', 'price': 209}, {'product_id': 'P23', 'price': 42}]",2019-01-21 05:16:00
C9,,,,,"[{'product_id': 'P08', 'price': 1249}]",2019-01-22 03:04:00
C11,,,,,"[{'product_id': 'P44', 'price': 820}]",2019-01-22 17:13:00
C13,,,,,"[{'product_id': 'P38', 'price': 544}, {'product_id': 'P39', 'price': 1656}, {'product_id': 'P40', 'price': 501}]",2019-01-22 17:43:00
C16,,,,,"[{'product_id': 'P32', 'price': 1595}, {'product_id': 'P24', 'price': 1332}, {'product_id': 'P34', 'price': 1220}]",2019-01-22 11:19:00
C21,,,,,"[{'product_id': 'P09', 'price': 1490}, {'product_id': 'P12', 'price': 572}, {'product_id': 'P06', 'price': 1238}]",2019-01-22 04:48:00
C23,,,,,"[{'product_id': 'P02', 'price': 1567}, {'product_id': 'P06', 'price': 1837}]",2019-01-22 17:47:00
C28,,,,,"[{'product_id': 'P32', 'price': 1824}]",2019-01-22 19:38:00
C29,,,,,"[{'product_id': 'P22', 'price': 1008}]",2019-01-22 07:32:00
C30,,,,,"[{'product_id': 'P61', 'price': 781}, {'product_id': 'P61', 'price': 999}, {'product_id': 'P61', 'price': 494}]",2019-01-22 22:06:00
C34,,,,,"[{'product_id': 'P41', 'price': 1294}]",2019-01-22 10:14:00
C37,,,,,"[{'product_id': 'P26', 'price': 361}, {'product_id': 'P27', 'price': 1047}, {'product_id': 'P31', 'price': 749}]",2019-01-22 19:19:00
C53,,,,,"[{'product_id': 'P39', 'price': 1678}]",2019-01-22 21:44:00
C56,,,,,"[{'product_id': 'P08', 'price': 1045}, {'product_id': 'P08', 'price': 1602}, {'product_id': 'P07', 'price': 1464}]",2019-01-22 21:01:00
C58,,,,,"[{'product_id': 'P53', 'price': 147}, {'product_id': 'P49', 'price': 477}]",2019-01-22 18:20:00
C67,,,,,"[{'product_id': 'P24', 'price': 488}]",2019-01-22 23:11:00
C91,,,,,"[{'product_id': 'P40', 'price': 1124}, {'product_id': 'P36', 'price': 1189}]",2019-01-22 20:07:00
C93,,,,,"[{'product_id': 'P50', 'price': 730}, {'product_id': 'P49', 'price': 1838}]",2019-01-22 17:19:00
C94,,,,,"[{'product_id': 'P51', 'price': 356}, {'product_id': 'P51', 'price': 1714}, {'product_id': 'P43', 'price': 294}]",2019-01-22 09:51:00
C105,,,,,"[{'product_id': 'P44', 'price': 1755}]",2019-01-22 04:23:00
C130,,,,,"[{'product_id': 'P62', 'price': 977}, {'product_id': 'P61', 'price': 361}, {'product_id': 'P63', 'price': 1549}]",2019-01-22 19:19:00
C132,,,,,"[{'product_id': 'P42', 'price': 871}]",2019-01-22 20:18:00
C134,,,,,"[{'product_id': 'P26', 'price': 635}, {'product_id': 'P25', 'price': 1617}, {'product_id': 'P31', 'price': 1973}]",2019-01-22 23:55:00
C137,,,,,"[{'product_id': 'P25', 'price': 555}, {'product_id': 'P27', 'price': 687}, {'product_id': 'P32', 'price': 1736}]",2019-01-22 23:12:00
C2,,,,,"[{'product_id': 'P25', 'price': 77}, {'product_id': 'P30', 'price': 157}, {'product_id': 'P28', 'price': 778}]",2019-01-23 19:13:00
C4,,,,,"[{'product_id': 'P35', 'price': 1999}, {'product_id': 'P37', 'price': 1802}]",2019-01-23 04:07:00
C15,,,,,"[{'product_id': 'P63', 'price': 589}]",2019-01-23 20:08:00
C29,,,,,"[{'product_id': 'P04', 'price': 285}]",2019-01-23 04:48:00
C41,,,,,"[{'product_id': 'P63', 'price': 643}, {'product_id': 'P64', 'price': 1880}]",2019-01-23 03:12:00
C42,,,,,"[{'product_id': 'P41', 'price': 1112}, {'product_id': 'P52', 'price': 1034}]",2019-01-23 19:33:00
C43,,,,,"[{'product_id': 'P06', 'price': 1681}, {'product_id': 'P10', 'price': 24}]",2019-01-23 17:42:00
C45,,,,,"[{'product_id': 'P15', 'price': 637}, {'product_id': 'P21', 'price': 1939}, {'product_id': 'P21', 'price': 875}]",2019-01-23 04:18:00
C46,,,,,"[{'product_id': 'P23', 'price': 238}, {'product_id': 'P33', 'price': 1155}, {'product_id': 'P30', 'price': 1785}]",2019-01-23 07:44:00
C50,,,,,"[{'product_id': 'P36', 'price': 412}, {'product_id': 'P38', 'price': 883}, {'product_id': 'P35', 'price': 216}]",2019-01-23 23:52:00
C52,,,,,"[{'product_id': 'P49', 'price': 557}, {'product_id': 'P53', 'price': 650}]",2019-01-23 12:16:00
C54,,,,,"[{'product_id': 'P34', 'price': 97}]",2019-01-23 22:12:00
C56,,,,,"[{'product_id': 'P05', 'price': 84}]",2019-01-23 10:46:00
C62,,,,,"[{'product_id': 'P22', 'price': 1655}, {'product_id': 'P31', 'price': 899}]",2019-01-23 14:52:00
C66,,,,,"[{'product_id': 'P61', 'price': 1647}, {'product_id': 'P62', 'price': 249}]",2019-01-23 05:56:00
C70,,,,,"[{'product_id': 'P21', 'price': 847}, {'product_id': 'P15', 'price': 9}, {'product_id': 'P15', 'price': 451}]",2019-01-23 12:42:00
C71,,,,,"[{'product_id': 'P44', 'price': 799}, {'product_id': 'P44', 'price': 81}, {'product_id': 'P46', 'price': 66}]",2019-01-23 23:49:00
C72,,,,,"[{'product_id': 'P60', 'price': 1479}, {'product_id': 'P46', 'price': 1550}, {'product_id': 'P59', 'price': 666}]",2019-01-23 03:01:00
C75,,,,,"[{'product_id': 'P35', 'price': 1346}, {'product_id': 'P38', 'price': 327}, {'product_id': 'P35', 'price': 318}]",2019-01-23 14:42:00
C77,,,,,"[{'product_id': 'P39', 'price': 1868}]",2019-01-23 13:31:00
C85,,,,,"[{'product_id': 'P17', 'price': 1947}, {'product_id': 'P21', 'price': 1609}, {'product_id': 'P21', 'price': 1679}]",2019-01-23 06:22:00
C89,,,,,"[{'product_id': 'P35', 'price': 1690}, {'product_id': 'P40', 'price': 1447}, {'product_id': 'P35', 'price': 26}]",2019-01-23 06:52:00
C91,,,,,"[{'product_id': 'P40', 'price': 715}]",2019-01-23 23:21:00
C96,,,,,"[{'product_id': 'P63', 'price': 1702}, {'product_id': 'P61', 'price': 1779}]",2019-01-23 08:55:00
C116,,,,,"[{'product_id': 'P06', 'price': 1090}, {'product_id': 'P10', 'price': 1566}]",2019-01-23 16:42:00
C122,,,,,"[{'product_id': 'P40', 'price': 202}, {'product_id': 'P39', 'price': 340}]",2019-01-23 23:50:00
C129,,,,,"[{'product_id': 'P02', 'price': 495}, {'product_id': 'P03', 'price': 576}, {'product_id': 'P08', 'price': 392}]",2019-01-23 20:40:00
C12,,,,,"[{'product_id': 'P28', 'price': 230}]",2019-01-24 10:12:00
C36,,,,,"[{'product_id': 'P62', 'price': 1862}, {'product_id': 'P61', 'price': 200}, {'product_id': 'P64', 'price': 1940}]",2019-01-24 22:36:00
C38,,,,,"[{'product_id': 'P32', 'price': 1440}, {'product_id': 'P33', 'price': 739}]",2019-01-24 05:45:00
C40,,,,,"[{'product_id': 'P35', 'price': 111}, {'product_id': 'P37', 'price': 15}, {'product_id': 'P35', 'price': 1565}]",2019-01-24 05:35:00
C41,,,,,"[{'product_id': 'P61', 'price': 352}, {'product_id': 'P62', 'price': 559}, {'product_id': 'P63', 'price': 750}]",2019-01-24 11:14:00
C47,,,,,"[{'product_id': 'P58', 'price': 1965}, {'product_id': 'P50', 'price': 1219}, {'product_id': 'P45', 'price': 740}]",2019-01-24 08:26:00
C50,,,,,"[{'product_id': 'P08', 'price': 398}, {'product_id': 'P07', 'price': 871}, {'product_id': 'P02', 'price': 1903}]",2019-01-24 08:26:00
C56,,,,,"[{'product_id': 'P02', 'price': 1721}]",2019-01-24 19:51:00
C62,,,,,"[{'product_id': 'P33', 'price': 1847}, {'product_id': 'P24', 'price': 1404}]",2019-01-24 16:18:00
C65,,,,,"[{'product_id': 'P31', 'price': 1139}, {'product_id': 'P34', 'price': 1538}, {'product_id': 'P33', 'price': 496}]",2019-01-24 06:01:00
C66,,,,,"[{'product_id': 'P24', 'price': 1906}]",2019-01-24 12:58:00
C76,,,,,"[{'product_id': 'P47', 'price': 329}, {'product_id': 'P51', 'price': 1058}, {'product_id': 'P53', 'price': 1351}]",2019-01-24 21:09:00
C79,,,,,"[{'product_id': 'P36', 'price': 1020}, {'product_id': 'P35', 'price': 1554}, {'product_id': 'P35', 'price': 577}]",2019-01-24 07:23:00
C80,,,,,"[{'product_id': 'P37', 'price': 288}, {'product_id': 'P36', 'price': 626}]",2019-01-24 05:02:00
C90,,,,,"[{'product_id': 'P43', 'price': 1012}, {'product_id': 'P57', 'price': 18}, {'product_id': 'P52', 'price': 426}]",2019-01-24 13:01:00
C95,,,,,"[{'product_id': 'P23', 'price': 1951}, {'product_id': 'P29', 'price': 1912}, {'product_id': 'P34', 'price': 883}]",2019-01-24 16:59:00
C97,,,,,"[{'product_id': 'P35', 'price': 154}, {'product_id': 'P39', 'price': 15}]",2019-01-24 21:52:00
C101,,,,,"[{'product_id': 'P02', 'price': 148}, {'product_id': 'P09', 'price': 450}]",2019-01-24 19:13:00
C116,,,,,"[{'product_id': 'P05', 'price': 207}, {'product_id': 'P08', 'price': 1636}, {'product_id': 'P05', 'price': 604}]",2019-01-24 16:29:00
C117,,,,,"[{'product_id': 'P61', 'price': 1786}]",2019-01-24 03:25:00
C130,,,,,"[{'product_id': 'P54', 'price': 567}, {'product_id': 'P41', 'price': 920}, {'product_id': 'P59', 'price': 897}]",2019-01-24 21:55:00
C133,,,,,"[{'product_id': 'P58', 'price': 1195}, {'product_id': 'P42', 'price': 1056}, {'product_id': 'P50', 'price': 226}]",2019-01-24 21:19:00
C4,,,,,"[{'product_id': 'P06', 'price': 1554}, {'product_id': 'P12', 'price': 278}, {'product_id': 'P02', 'price': 540}]",2019-01-25 12:54:00
C26,,,,,"[{'product_id': 'P51', 'price': 250}]",2019-01-25 16:09:00
C28,,,,,"[{'product_id': 'P32', 'price': 38}, {'product_id': 'P30', 'price': 719}]",2019-01-25 22:33:00
C30,,,,,"[{'product_id': 'P62', 'price': 1776}, {'product_id': 'P63', 'price': 680}, {'product_id': 'P62', 'price': 77}]",2019-01-25 15:49:00
C34,,,,,"[{'product_id': 'P57', 'price': 622}, {'product_id': 'P43', 'price': 995}]",2019-01-25 06:30:00
C37,,,,,"[{'product_id': 'P64', 'price': 1730}]",2019-01-25 09:57:00
C42,,,,,"[{'product_id': 'P35', 'price': 1992}, {'product_id': 'P38', 'price': 853}]",2019-01-25 23:13:00
C47,,,,,"[{'product_id': 'P59', 'price': 1800}, {'product_id': 'P58', 'price': 1134}, {'product_id': 'P48', 'price': 603}]",2019-01-25 09:52:00
C56,,,,,"[{'product_id': 'P02', 'price': 1864}]",2019-01-25 15:10:00
C64,,,,,"[{'product_id': 'P14', 'price': 493}, {'product_id': 'P15', 'price': 1740}, {'product_id': 'P17', 'price': 372}]",2019-01-25 06:47:00
C65,,,,,"[{'product_id': 'P28', 'price': 469}, {'product_id': 'P29', 'price': 375}]",2019-01-25 22:42:00
C68,,,,,"[{'product_id': 'P26', 'price': 1248}]",2019-01-25 06:03:00
C70,,,,,"[{'product_id': 'P22', 'price': 463}]",2019-01-25 18:10:00
C74,,,,,"[{'product_id': 'P40', 'price': 1414}, {'product_id': 'P36', 'price': 387}, {'product_id': 'P38', 'price': 759}]",2019-01-25 17:53:00
C81,,,,,"[{'product_id': 'P28', 'price': 1333}]",2019-01-25 17:10:00
C87,,,,,"[{'product_id': 'P09', 'price': 600}]",2019-01-25 04:31:00
C94,,,,,"[{'product_id': 'P41', 'price': 1466}, {'product_id': 'P41', 'price': 736}]",2019-01-25 21:38:00
C95,,,,,"[{'product_id': 'P30', 'price': 537}, {'product_id': 'P24', 'price': 617}, {'product_id': 'P24', 'price': 971}]",2019-01-25 23:03:00
C100,,,,,"[{'product_id': 'P26', 'price': 1023}, {'product_id': 'P26', 'price': 1140}]",2019-01-25 04:40:00
C111,,,,,"[{'product_id': 'P32', 'price': 1884}, {'product_id': 'P22', 'price': 1737}]",2019-01-25 23:35:00
C117,,,,,"[{'product_id': 'P63', 'price': 1748}, {'product_id': 'P62', 'price': 993}, {'product_id': 'P63', 'price': 1210}]",2019-01-25 12:23:00
C119,,,,,"[{'product_id': 'P37', 'price': 1256}, {'product_id': 'P36', 'price': 373}]",2019-01-25 05:44:00
C126,,,,,"[{'product_id': 'P49', 'price': 407}]",2019-01-25 06:59:00
C129,,,,,"[{'product_id': 'P03', 'price': 321}, {'product_id': 'P08', 'price': 958}, {'product_id': 'P09', 'price': 1840}]",2019-01-25 22:51:00
C9,,,,,"[{'product_id': 'P08', 'price': 309}, {'product_id': 'P01', 'price': 1412}, {'product_id': 'P09', 'price': 851}]",2019-01-26 17:39:00
C15,,,,,"[{'product_id': 'P61', 'price': 1790}]",2019-01-26 22:14:00
C30,,,,,"[{'product_id': 'P11', 'price': 1048}]",2019-01-26 09:31:00
C36,,,,,"[{'product_id': 'P40', 'price': 775}, {'product_id': 'P36', 'price': 651}, {'product_id': 'P36', 'price': 398}]",2019-01-26 04:35:00
C37,,,,,"[{'product_id': 'P31', 'price': 1768}, {'product_id': 'P28', 'price': 155}]",2019-01-26 23:12:00
C52,,,,,"[{'product_id': 'P31', 'price': 668}]",2019-01-26 08:31:00
C56,,,,,"[{'product_id': 'P04', 'price': 1138}, {'product_id': 'P12', 'price': 1007}]",2019-01-26 21:58:00
C66,,,,,"[{'product_id': 'P36', 'price': 1896}, {'product_id': 'P40', 'price': 1997}]",2019-01-26 21:29:00
C81,,,,,"[{'product_id': 'P53', 'price': 884}, {'product_id': 'P55', 'price': 111}]",2019-01-26 23:04:00
C87,,,,,"[{'product_id': 'P09', 'price': 651}, {'product_id': 'P01', 'price': 497}]",2019-01-26 21:27:00
C90,,,,,"[{'product_id': 'P41', 'price': 218}]",2019-01-26 21:08:00
C105,,,,,"[{'product_id': 'P42', 'price': 385}, {'product_id': 'P59', 'price': 573}]",2019-01-26 23:58:00
C112,,,,,"[{'product_id': 'P38', 'price': 53}, {'product_id': 'P37', 'price': 456}]",2019-01-26 22:05:00
C116,,,,,"[{'product_id': 'P07', 'price': 10}, {'product_id': 'P12', 'price': 8}]",2019-01-26 20:50:00
C117,,,,,"[{'product_id': 'P35', 'price': 266}, {'product_id': 'P36', 'price': 1832}]",2019-01-26 03:17:00
C129,,,,,"[{'product_id': 'P03', 'price': 887}, {'product_id': 'P03', 'price': 1134}, {'product_id': 'P03', 'price': 1245}]",2019-01-26 17:08:00
C130,,,,,"[{'product_id': 'P49', 'price': 617}]",2019-01-26 15:25:00
C132,,,,,"[{'product_id': 'P48', 'price': 439}, {'product_id': 'P43', 'price': 1615}, {'product_id': 'P49', 'price': 623}]",2019-01-26 10:26:00
C8,,,,,"[{'product_id': 'P56', 'price': 183}, {'product_id': 'P43', 'price': 1824}, {'product_id': 'P52', 'price': 1760}]",2019-01-27 22:25:00
C13,,,,,"[{'product_id': 'P37', 'price': 614}, {'product_id': 'P38', 'price': 740}]",2019-01-27 11:55:00
C15,,,,,"[{'product_id': 'P06', 'price': 1746}]",2019-01-27 12:17:00
C17,,,,,"[{'product_id': 'P56', 'price': 408}]",2019-01-27 18:01:00
C22,,,,,"[{'product_id': 'P23', 'price': 649}, {'product_id': 'P25', 'price': 514}]",2019-01-27 19:44:00
C29,,,,,"[{'product_id': 'P06', 'price': 33}]",2019-01-27 07:14:00
C34,,,,,"[{'product_id': 'P51', 'price': 140}, {'product_id': 'P57', 'price': 538}]",2019-01-27 08:22:00
C41,,,,,"[{'product_id': 'P32', 'price': 702}]",2019-01-27 14:36:00
C51,,,,,"[{'product_id': 'P39', 'price': 1443}, {'product_id': 'P35', 'price': 662}, {'product_id': 'P35', 'price': 96}]",2019-01-27 12:26:00
C54,,,,,"[{'product_id': 'P08', 'price': 74}, {'product_id': 'P12', 'price': 1554}]",2019-01-27 21:03:00
C62,,,,,"[{'product_id': 'P39', 'price': 1179}]",2019-01-27 19:09:00
C66,,,,,"[{'product_id': 'P39', 'price': 1697}, {'product_id': 'P37', 'price': 1895}, {'product_id': 'P40', 'price': 1709}]",2019-01-27 05:16:00
C70,,,,,"[{'product_id': 'P18', 'price': 1619}, {'product_id': 'P13', 'price': 1166}, {'product_id': 'P13', 'price': 1144}]",2019-01-27 17:24:00
C74,,,,,"[{'product_id': 'P43', 'price': 241}, {'product_id': 'P46', 'price': 1902}]",2019-01-27 03:30:00
C76,,,,,"[{'product_id': 'P61', 'price': 1145}]",2019-01-27 15:34:00
C77,,,,,"[{'product_id': 'P38', 'price': 253}]",2019-01-27 19:04:00
C79,,,,,"[{'product_id': 'P40', 'price': 58}, {'product_id': 'P35', 'price': 727}, {'product_id': 'P37', 'price': 617}]",2019-01-27 10:14:00
C95,,,,,"[{'product_id': 'P23', 'price': 846}, {'product_id': 'P24', 'price': 423}]",2019-01-27 22:39:00
C111,,,,,"[{'product_id': 'P62', 'price': 796}]",2019-01-27 03:48:00
C114,,,,,"[{'product_id': 'P56', 'price': 1253}]",2019-01-27 08:39:00
C119,,,,,"[{'product_id': 'P34', 'price': 1279}]",2019-01-27 03:10:00
C126,,,,,"[{'product_id': 'P53', 'price': 501}, {'product_id': 'P50', 'price': 874}]",2019-01-27 10:01:00
C129,,,,,"[{'product_id': 'P10', 'price': 1439}, {'product_id': 'P03', 'price': 550}]",2019-01-27 21:42:00
C133,,,,,"[{'product_id': 'P41', 'price': 413}, {'product_id': 'P54', 'price': 879}]",2019-01-27 10:29:00
C135,,,,,"[{'product_id': 'P60', 'price': 704}, {'product_id': 'P47', 'price': 1450}, {'product_id': 'P52', 'price': 1891}]",2019-01-27 05:31:00
C13,,,,,"[{'product_id': 'P39', 'price': 187}, {'product_id': 'P39', 'price': 968}, {'product_id': 'P39', 'price': 1449}]",2019-01-28 16:44:00
C22,,,,,"[{'product_id': 'P25', 'price': 845}, {'product_id': 'P25', 'price': 649}]",2019-01-28 06:23:00
C25,,,,,"[{'product_id': 'P62', 'price': 1148}]",2019-01-28 21:02:00
C31,,,,,"[{'product_id': 'P62', 'price': 1942}, {'product_id': 'P62', 'price': 226}, {'product_id': 'P62', 'price': 1426}]",2019-01-28 15:34:00
C37,,,,,"[{'product_id': 'P32', 'price': 211}, {'product_id': 'P22', 'price': 1675}, {'product_id': 'P33', 'price': 1136}]",2019-01-28 17:25:00
C38,,,,,"[{'product_id': 'P35', 'price': 570}, {'product_id': 'P35', 'price': 723}, {'product_id': 'P38', 'price': 429}]",2019-01-28 10:18:00
C41,,,,,"[{'product_id': 'P61', 'price': 1226}, {'product_id': 'P63', 'price': 1371}, {'product_id': 'P63', 'price': 965}]",2019-01-28 16:12:00
C52,,,,,"[{'product_id': 'P35', 'price': 100}]",2019-01-28 20:46:00
C64,,,,,"[{'product_id': 'P36', 'price': 1671}]",2019-01-28 07:11:00
C79,,,,,"[{'product_id': 'P62', 'price': 950}]",2019-01-28 10:06:00
C87,,,,,"[{'product_id': 'P06', 'price': 983}, {'product_id': 'P12', 'price': 1108}]",2019-01-28 10:27:00
C89,,,,,"[{'product_id': 'P37', 'price': 1335}]",2019-01-28 10:30:00
C94,,,,,"[{'product_id': 'P58', 'price': 1251}, {'product_id': 'P47', 'price': 1711}, {'product_id': 'P52', 'price': 135}]",2019-01-28 03:58:00
C113,,,,,"[{'product_id': 'P23', 'price': 958}]",2019-01-28 12:16:00
C134,,,,,"[{'product_id': 'P61', 'price': 1152}, {'product_id': 'P64', 'price': 1036}]",2019-01-28 14:56:00
C29,,,,,"[{'product_id': 'P02', 'price': 1712}, {'product_id': 'P08', 'price': 302}, {'product_id': 'P11', 'price': 713}]",2019-01-29 18:00:00
C31,,,,,"[{'product_id': 'P26', 'price': 1412}, {'product_id': 'P29', 'price': 1347}, {'product_id': 'P26', 'price': 862}]",2019-01-29 18:04:00
C37,,,,,"[{'product_id': 'P63', 'price': 1985}, {'product_id': 'P61', 'price': 1395}]",2019-01-29 06:01:00
C41,,,,,"[{'product_id': 'P58', 'price': 1001}]",2019-01-29 18:33:00
C42,,,,,"[{'product_id': 'P24', 'price': 521}]",2019-01-29 14:22:00
C48,,,,,"[{'product_id': 'P34', 'price': 1333}, {'product_id': 'P33', 'price': 1062}]",2019-01-29 16:48:00
C50,,,,,"[{'product_id': 'P40', 'price': 1800}, {'product_id': 'P35', 'price': 217}, {'product_id': 'P39', 'price': 195}]",2019-01-29 13:16:00
C52,,,,,"[{'product_id': 'P46', 'price': 1040}]",2019-01-29 09:21:00
C56,,,,,"[{'product_id': 'P03', 'price': 1318}]",2019-01-29 23:52:00
C70,,,,,"[{'product_id': 'P22', 'price': 734}]",2019-01-29 16:20:00
C76,,,,,"[{'product_id': 'P44', 'price': 1443}, {'product_id': 'P47', 'price': 1447}, {'product_id': 'P41', 'price': 1994}]",2019-01-29 04:04:00
C90,,,,,"[{'product_id': 'P47', 'price': 652}, {'product_id': 'P41', 'price': 304}, {'product_id': 'P48', 'price': 615}]",2019-01-29 12:12:00
C92,,,,,"[{'product_id': 'P51', 'price': 1835}, {'product_id': 'P50', 'price': 700}, {'product_id': 'P53', 'price': 1856}]",2019-01-29 21:40:00
C97,,,,,"[{'product_id': 'P43', 'price': 315}, {'product_id': 'P53', 'price': 1972}]",2019-01-29 04:10:00
C113,,,,,"[{'product_id': 'P62', 'price': 738}, {'product_id': 'P64', 'price': 1166}, {'product_id': 'P62', 'price': 1575}]",2019-01-29 06:22:00
C133,,,,,"[{'product_id': 'P55', 'price': 368}]",2019-01-29 05:21:00
C135,,,,,"[{'product_id': 'P53', 'price': 1519}, {'product_id': 'P49', 'price': 1983}, {'product_id': 'P59', 'price': 659}]",2019-01-29 03:20:00
C6,,,,,"[{'product_id': 'P23', 'price': 1154}, {'product_id': 'P32', 'price': 524}]",2019-01-30 21:15:00
C15,,,,,"[{'product_id': 'P07', 'price': 1084}, {'product_id': 'P07', 'price': 695}]",2019-01-30 15:21:00
C22,,,,,"[{'product_id': 'P36', 'price': 1983}, {'product_id': 'P37', 'price': 1553}]",2019-01-30 17:17:00
C30,,,,,"[{'product_id': 'P24', 'price': 1218}, {'product_id': 'P23', 'price': 1729}, {'product_id': 'P26', 'price': 286}]",2019-01-30 20:23:00
C34,,,,,"[{'product_id': 'P64', 'price': 1688}, {'product_id': 'P63', 'price': 210}]",2019-01-30 16:53:00
C47,,,,,"[{'product_id': 'P60', 'price': 309}]",2019-01-30 23:57:00
C56,,,,,"[{'product_id': 'P12', 'price': 1486}, {'product_id': 'P05', 'price': 1075}, {'product_id': 'P08', 'price': 951}]",2019-01-30 12:51:00
C65,,,,,"[{'product_id': 'P36', 'price': 233}]",2019-01-30 05:25:00
C66,,,,,"[{'product_id': 'P49', 'price': 1308}, {'product_id': 'P42', 'price': 1138}, {'product_id': 'P46', 'price': 1800}]",2019-01-30 15:14:00
C69,,,,,"[{'product_id': 'P23', 'price': 1452}]",2019-01-30 06:49:00
C81,,,,,"[{'product_id': 'P34', 'price': 1923}, {'product_id': 'P27', 'price': 1278}]",2019-01-30 16:46:00
C87,,,,,"[{'product_id': 'P12', 'price': 590}]",2019-01-30 22:59:00
C89,,,,,"[{'product_id': 'P40', 'price': 517}]",2019-01-30 21:26:00
C90,,,,,"[{'product_id': 'P48', 'price': 684}]",2019-01-30 15:45:00
C91,,,,,"[{'product_id': 'P36', 'price': 1607}, {'product_id': 'P39', 'price': 609}]",2019-01-30 16:46:00
C96,,,,,"[{'product_id': 'P34', 'price': 538}, {'product_id': 'P25', 'price': 881}, {'product_id': 'P33', 'price': 191}]",2019-01-30 11:31:00
C121,,,,,"[{'product_id': 'P25', 'price': 1698}]",2019-01-30 08:01:00
C123,,,,,"[{'product_id': 'P06', 'price': 1355}, {'product_id': 'P06', 'price': 767}, {'product_id': 'P06', 'price': 1434}]",2019-01-30 04:16:00
C127,,,,,"[{'product_id': 'P64', 'price': 390}]",2019-01-30 12:37:00
C129,,,,,"[{'product_id': 'P10', 'price': 581}]",2019-01-30 21:47:00
